customer_id,first_name,last_name,gender,date_of_birth,age,email,phone,country,city,branch_id,occupation,annual_income,customer_segment,risk_profile,kyc_status,join_date
CUS00007115,Barbara,Smith,Female,1999-07-28,26,taylormark@example.org,(643)956-7729x985,France,Paris,BR000027,Research Scientist,36728,Retail,Low,Verified,2019-08-22
CUS00007116,Christine,Young,Female,1946-10-23,79,nicolefuentes@example.org,001-240-232-0957x661,Canada,Toronto,BR000031,Project Manager,71632,Retail,Low,Verified,2023-03-11
CUS00007117,Manuel,Le,Male,1978-10-11,47,jonesjohn@example.com,001-919-855-6284x16721,United Arab Emirates,Dubai,BR000022,Accountant,223074,Private Banking,Medium,Verified,2018-09-12
CUS00007118,Julie,Brennan,Female,1988-08-23,37,judylarson@example.com,(820)929-1001x811,Australia,Melbourne,BR000024,Entrepreneur,91264,Premium,Low,Verified,2025-07-20
CUS00007119,Briana,Anderson,Female,2002-08-26,23,carolrhodes@example.org,734-469-3516,United Kingdom,Manchester,BR000021,Doctor,38537,Retail,Low,Verified,2017-02-01
CUS00007120,Stephanie,Smith,Female,1973-08-03,52,nathaniel62@example.net,922-563-1154,Switzerland,Geneva,BR000025,Student,215218,Private Banking,High,Verified,2017-07-02
CUS00007121,Courtney,Dudley,Female,1993-04-11,33,edward64@example.org,+1-371-534-1760x83253,Australia,Brisbane,BR000029,Software Engineer,118809,Premium,Low,Verified,2020-05-23
CUS00007122,Joshua,Harrell,Male,1957-07-04,69,saragonzalez@example.net,(421)739-4089x126,United Arab Emirates,Dubai,BR000038,Entrepreneur,274968,Private Banking,Low,Verified,2017-08-30
CUS00007123,Melvin,Dyer,Male,1948-05-21,78,jessewilson@example.net,471-782-7021,United States,Chicago,BR000023,Business Consultant,109926,Premium,Low,Verified,2025-08-23
CUS00007124,Dennis,Smith,Male,1950-10-17,75,dudleygary@example.net,001-539-495-0500,United Arab Emirates,Dubai,BR000022,Nurse,225068,Private Banking,Medium,Verified,2024-05-18
CUS00007125,Robin,Wong,Female,2002-07-01,24,inicholson@example.com,4773548487,Germany,Berlin,BR000002,Software Engineer,62398,Retail,High,Verified,2020-11-06
CUS00007126,Steven,Watson,Male,1959-02-10,67,angela30@example.net,982-518-9722,France,Paris,BR000016,Software Engineer,78104,Retail,Medium,Verified,2023-04-08
CUS00007127,Shawn,Martin,Male,1954-10-17,71,barbaragarner@example.net,001-724-607-1016x6392,Canada,Toronto,BR000050,Research Scientist,146272,Premium,Low,Verified,2025-12-22
CUS00007128,Zachary,Perez,Male,1945-08-26,80,erikcampbell@example.net,(363)385-5381,United States,Dallas,BR000012,Nurse,57029,Retail,Medium,Verified,2024-05-29
CUS00007129,Jennifer,Gomez,Female,1969-12-19,56,patrick54@example.net,(242)454-8647x75951,France,Paris,BR000027,Doctor,99702,Premium,Medium,Verified,2024-02-14
CUS00007130,Jessica,Burke,Female,1955-03-23,71,harrisonbenjamin@example.org,(602)215-0930,Canada,Toronto,BR000015,Doctor,66997,Retail,Medium,Verified,2016-10-08
CUS00007131,Amy,Patterson,Female,1993-06-08,33,kbrown@example.net,(379)476-0817,France,Paris,BR000043,Accountant,68848,Retail,Low,Verified,2017-09-27
CUS00007132,Michelle,Campbell,Female,1954-03-06,72,zalvarado@example.com,387-286-4694x3261,France,Paris,BR000027,Research Scientist,88607,Premium,Low,Verified,2019-06-26
CUS00007133,William,Thomas,Male,2004-09-15,21,desireestephens@example.com,+1-832-961-5683x8106,Switzerland,Zurich,BR000044,Doctor,197321,Private Banking,Medium,Verified,2025-12-07
CUS00007134,Emma,Hatfield,Female,1964-11-26,61,tgraham@example.com,(971)858-4893x349,United Arab Emirates,Dubai,BR000041,Data Analyst,218651,Private Banking,Low,Verified,2020-11-18
CUS00007135,Lee,Scott,Male,1963-10-26,62,zcampbell@example.org,+1-828-654-2127x087,United Arab Emirates,Abu Dhabi,BR000028,Student,228728,Private Banking,Medium,Verified,2023-02-09
CUS00007136,Terrence,Nichols,Male,1955-11-20,70,justindunn@example.net,+1-308-787-5674x639,Singapore,Singapore,BR000049,Teacher,52771,Retail,Low,Verified,2026-06-10
CUS00007137,Lindsey,Williams,Female,1953-05-30,73,scruz@example.org,743.420.9678,Switzerland,Zurich,BR000044,Data Analyst,209806,Private Banking,Low,Verified,2021-09-16
CUS00007138,Joseph,Ramsey,Male,1951-09-24,74,adamswendy@example.org,901.564.5436,Australia,Sydney,BR000007,Lawyer,101346,Premium,High,Verified,2017-12-17
CUS00007139,Marie,Davis,Female,2003-01-06,23,eric41@example.com,5015373242,Japan,Kyoto,BR000046,Sales Executive,7991103,Private Banking,Low,Verified,2025-08-27
CUS00007140,Andrew,Nelson,Male,1983-02-09,43,debragonzales@example.com,+1-884-665-0852x8558,France,Paris,BR000016,Student,62940,Retail,Medium,Verified,2019-09-24
CUS00007141,Kayla,Martin,Female,1974-07-25,51,kevin77@example.com,(503)856-4166x57126,Germany,Frankfurt,BR000005,Doctor,67979,Retail,Medium,Verified,2017-02-04
CUS00007142,Eileen,Melendez,Female,1967-05-16,59,ehenderson@example.org,+1-553-689-5650x25687,United Arab Emirates,Dubai,BR000041,Research Scientist,221343,Private Banking,High,Verified,2026-02-07
CUS00007143,Kenneth,Burns,Male,1984-09-22,41,kjennings@example.org,+1-281-637-7468x945,United Kingdom,Manchester,BR000040,Software Engineer,79747,Retail,High,Verified,2024-02-26
CUS00007144,Keith,Perry,Male,1990-04-12,36,woodardcarla@example.org,319.662.9510x61956,Singapore,Singapore,BR000010,Software Engineer,103725,Premium,Low,Verified,2018-03-21
CUS00007145,Susan,Hinton,Female,1963-05-28,63,allen30@example.com,(443)438-8150,Australia,Sydney,BR000007,Marketing Manager,162815,Private Banking,Low,Verified,2024-11-02
CUS00007146,Kara,Adkins,Female,1979-05-23,47,robinedwards@example.org,+1-211-940-5336x8915,United States,Dallas,BR000012,Project Manager,60849,Retail,Low,Verified,2020-11-17
CUS00007147,Dillon,Thompson,Male,1951-10-03,74,iberger@example.org,203.987.6520x2147,Canada,Toronto,BR000031,Sales Executive,60961,Retail,Low,Verified,2023-08-05
CUS00007148,Linda,Owens,Female,1950-11-07,75,mcintoshsarah@example.net,3305355320,France,Marseille,BR000039,Student,44432,Retail,Low,Verified,2024-05-22
CUS00007149,Kelly,White,Male,1996-01-24,30,ilopez@example.com,6018583620,United Arab Emirates,Abu Dhabi,BR000028,Project Manager,337941,Private Banking,Low,Verified,2020-04-03
CUS00007150,Nicole,Wilkerson,Female,1945-07-19,80,zcordova@example.org,9275511054,Germany,Frankfurt,BR000048,Research Scientist,48428,Retail,Medium,Verified,2021-04-14
CUS00007151,Brian,Jenkins,Male,1972-12-21,53,lwilliams@example.net,393.660.3749x23383,Canada,Montreal,BR000035,Business Consultant,105303,Premium,High,Verified,2020-09-14
CUS00007152,Emily,Strickland,Female,2003-11-03,22,shawngriffith@example.org,876-523-4082,United Kingdom,Manchester,BR000018,Marketing Manager,125888,Premium,Medium,Verified,2026-01-19
CUS00007153,Joshua,Blake,Male,1964-09-30,61,erik97@example.org,643-357-2433,Australia,Melbourne,BR000033,Software Engineer,149417,Premium,Low,Verified,2018-06-08
CUS00007154,Alicia,Huerta,Female,1970-01-03,56,james10@example.net,(999)423-4273x48107,Japan,Kyoto,BR000046,Entrepreneur,4999129,Private Banking,Low,Verified,2022-03-29
CUS00007155,Kenneth,Dominguez,Male,1969-09-02,56,sarahlynch@example.com,750-551-9490x002,France,Paris,BR000043,Software Engineer,97006,Premium,High,Verified,2023-08-02
CUS00007156,Jessica,Murphy,Female,1965-05-14,61,janice32@example.net,+1-355-345-6979x24468,United Arab Emirates,Abu Dhabi,BR000047,Marketing Manager,311403,Private Banking,Medium,Verified,2018-12-09
CUS00007157,Zachary,Sanchez,Male,1949-09-21,76,nferrell@example.org,970-829-0369x52205,Japan,Tokyo,BR000042,Software Engineer,10757280,Private Banking,Low,Verified,2024-08-22
CUS00007158,Cheryl,Thompson,Female,1976-07-10,50,lisa30@example.net,657.290.1918x213,United Arab Emirates,Dubai,BR000022,Doctor,322451,Private Banking,Low,Verified,2017-12-21
CUS00007159,Maria,Johnson,Female,2007-06-17,19,zvasquez@example.net,449.487.2537,Germany,Berlin,BR000030,Student,35948,Retail,Low,Verified,2022-10-15
CUS00007160,Kenneth,Lewis,Male,1980-09-03,45,csharp@example.org,960-469-2205,United Kingdom,Manchester,BR000037,Teacher,97810,Premium,Low,Verified,2023-06-20
CUS00007161,Daniel,Johnson,Male,2001-06-23,25,ericcastro@example.org,411.517.5953,France,Paris,BR000008,Student,47425,Retail,Low,Verified,2020-07-05
CUS00007162,Brian,Gregory,Male,1969-01-26,57,marissa64@example.com,717.582.0071x52711,United Arab Emirates,Abu Dhabi,BR000047,Nurse,284451,Private Banking,High,Verified,2026-01-22
CUS00007163,Jeremy,Owens,Male,1983-04-25,43,mcconnelltyrone@example.org,(691)402-1395x907,Canada,Toronto,BR000031,Project Manager,96101,Premium,Medium,Verified,2023-05-15
CUS00007164,Tara,Robinson,Female,1970-06-29,56,wardtracy@example.com,456.336.6788x61905,United Kingdom,Manchester,BR000018,Lawyer,69221,Retail,Medium,Verified,2024-12-13
CUS00007165,Elizabeth,Pitts,Female,1981-01-02,45,polsen@example.org,520-593-2171x22645,France,Paris,BR000043,Doctor,109021,Premium,Low,Under Review,2022-03-08
CUS00007166,Sean,Mclean,Male,1984-03-21,42,cardenasdeanna@example.com,001-762-380-5404x06751,Singapore,Singapore,BR000009,Accountant,110446,Premium,Medium,Verified,2022-09-22
CUS00007167,Allison,Little,Female,1984-03-10,42,harveykayla@example.com,(432)410-9471,Germany,Berlin,BR000030,Business Consultant,55252,Retail,Low,Verified,2019-08-01
CUS00007168,William,Ross,Male,1958-07-30,67,acostakelly@example.net,(272)318-1069x70809,Canada,Toronto,BR000015,Financial Analyst,137414,Premium,Low,Verified,2019-10-12
CUS00007169,Nathan,Griffin,Male,2004-08-06,21,wwright@example.org,001-201-256-2993,Switzerland,Geneva,BR000014,Sales Executive,104164,Premium,High,Verified,2017-09-19
CUS00007170,Heather,Johnson,Female,1970-07-10,56,hendricksmary@example.net,001-812-230-0305,United Arab Emirates,Dubai,BR000041,Doctor,279804,Private Banking,Low,Pending,2025-10-13
CUS00007171,Steven,Hill,Male,1963-10-10,62,christina30@example.net,245.606.2067x3530,France,Paris,BR000043,Financial Analyst,64228,Retail,Medium,Verified,2021-01-03
CUS00007172,Teresa,Henderson,Female,1952-04-28,74,john30@example.org,2983477838,Australia,Sydney,BR000007,Doctor,50421,Retail,Low,Verified,2025-09-21
CUS00007173,Joshua,Carey,Male,1996-04-02,30,amy18@example.com,001-470-932-5683x74994,United Kingdom,Manchester,BR000040,Lawyer,81297,Premium,Medium,Verified,2022-06-28
CUS00007174,Ernest,Baker,Male,1979-03-16,47,meganthompson@example.net,+1-800-322-1829x057,Canada,Montreal,BR000045,Project Manager,129472,Premium,Low,Verified,2023-07-17
CUS00007175,Brandon,Cohen,Male,1947-11-05,78,steelejames@example.net,+1-749-385-8217x810,Switzerland,Geneva,BR000025,Student,108265,Premium,High,Verified,2024-02-29
CUS00007176,Kenneth,Phillips,Male,1955-01-03,71,patricialandry@example.com,(270)442-7688x3929,Japan,Tokyo,BR000042,Marketing Manager,4783646,Private Banking,High,Verified,2025-01-14
CUS00007177,Anthony,Blake,Male,2000-06-30,26,andersenlauren@example.org,7445229392,Singapore,Singapore,BR000036,Teacher,88300,Premium,Low,Verified,2021-02-14
CUS00007178,Raymond,Graves,Male,1993-03-13,33,michellerobinson@example.org,270-506-1908x58026,Australia,Brisbane,BR000026,Software Engineer,141721,Premium,Medium,Verified,2019-07-17
CUS00007179,Diana,Pope,Female,1993-05-08,33,sara05@example.org,001-319-347-6983x3282,Canada,Vancouver,BR000011,Teacher,107787,Premium,Medium,Verified,2025-01-01
CUS00007180,Ian,Roberts,Male,1986-03-09,40,harrisbrett@example.com,001-926-532-4137x749,United Kingdom,Manchester,BR000021,Research Scientist,137467,Premium,Low,Verified,2023-01-02
CUS00007181,Michael,Griffin,Male,1950-07-14,75,baileycassandra@example.net,591-591-5535,Germany,Frankfurt,BR000005,Lawyer,80428,Premium,Low,Verified,2021-02-04
CUS00007182,Eric,Guerrero,Male,1965-10-23,60,imartin@example.org,771-570-3439x037,United Arab Emirates,Dubai,BR000006,Project Manager,268175,Private Banking,Medium,Verified,2025-09-28
CUS00007183,Carrie,Porter,Female,1990-06-25,36,jillianvaldez@example.org,001-889-613-5943x74643,Singapore,Singapore,BR000049,Doctor,165995,Private Banking,Low,Verified,2025-07-15
CUS00007184,Michael,Callahan,Male,1977-05-12,49,sarahcarpenter@example.org,(411)671-3816x484,France,Paris,BR000027,Student,67506,Retail,Medium,Verified,2025-03-05
CUS00007185,Courtney,Rice,Female,1974-06-16,52,barbara95@example.org,7336371471,Singapore,Singapore,BR000010,Marketing Manager,81025,Premium,Medium,Verified,2023-09-24
CUS00007186,Chris,Gonzalez,Male,1981-03-18,45,rosserin@example.com,261-344-8536x792,Australia,Melbourne,BR000024,Teacher,120226,Premium,Low,Verified,2017-10-01
CUS00007187,Omar,Roberts,Male,1949-10-03,76,leslieedwards@example.org,986.933.3957x47214,Canada,Vancouver,BR000011,Marketing Manager,140229,Premium,Medium,Verified,2017-05-27
CUS00007188,Jessica,Mcgee,Female,1972-08-21,53,watersamanda@example.org,001-661-368-8148x3166,France,Paris,BR000043,Sales Executive,49236,Retail,Low,Pending,2020-06-22
CUS00007189,Karen,Hall,Female,1997-04-03,29,david23@example.net,652.307.2623,Canada,Toronto,BR000031,Student,64204,Retail,Low,Verified,2018-07-10
CUS00007190,Brandi,Ray,Female,2006-12-16,19,barbara53@example.net,(251)716-3888,United Arab Emirates,Dubai,BR000022,Financial Analyst,121558,Premium,High,Verified,2026-01-15
CUS00007191,Gabriel,Hoffman,Male,1967-07-05,59,lawsondwayne@example.net,627.387.2338,United Arab Emirates,Dubai,BR000041,Entrepreneur,108121,Premium,Low,Verified,2024-05-28
CUS00007192,Christine,Nguyen,Female,1964-03-08,62,tricia72@example.org,7118556194,United Arab Emirates,Dubai,BR000006,Lawyer,239033,Private Banking,Medium,Verified,2024-09-11
CUS00007193,Peter,Mills,Male,2006-09-12,19,kwade@example.net,001-486-406-8930x07387,United Arab Emirates,Abu Dhabi,BR000028,Software Engineer,257515,Private Banking,Medium,Verified,2020-07-17
CUS00007194,Kathleen,Nicholson,Female,2002-12-15,23,thompsonalexander@example.net,(742)500-1567,United Arab Emirates,Dubai,BR000006,Entrepreneur,140360,Premium,Medium,Verified,2022-03-20
CUS00007195,Jeremiah,Stewart,Male,1968-07-12,58,gracewiggins@example.org,001-359-854-5470,United Kingdom,Manchester,BR000040,Sales Executive,101901,Premium,Low,Verified,2017-02-07
CUS00007196,Teresa,Anderson,Female,1982-08-27,43,yromero@example.com,567-517-3431x22007,France,Paris,BR000043,Software Engineer,70073,Retail,Low,Verified,2024-08-28
CUS00007197,Michelle,Le,Female,1996-04-04,30,morgankaren@example.com,001-467-885-7184x409,Germany,Frankfurt,BR000005,Sales Executive,89129,Premium,High,Verified,2022-10-31
CUS00007198,Janice,Ramirez,Female,1959-07-13,67,brandonsimon@example.com,+1-263-407-9460x521,United Kingdom,Birmingham,BR000032,Research Scientist,113818,Premium,Medium,Verified,2018-05-17
CUS00007199,Julia,Morrow,Female,2008-02-11,18,megan90@example.org,+1-388-698-7673x98177,Australia,Melbourne,BR000033,Financial Analyst,162845,Private Banking,Low,Verified,2023-01-03
CUS00007200,William,James,Male,2000-02-24,26,butlerlori@example.com,787-559-4943,Canada,Toronto,BR000031,Nurse,106556,Premium,Medium,Verified,2020-09-26
CUS00007201,Maria,Brown,Female,1958-09-15,67,oyang@example.net,708-374-3499,United States,New York,BR000004,Nurse,159986,Private Banking,Low,Verified,2022-10-03
CUS00007202,Mary,Jones,Female,1972-03-23,54,ortegaaaron@example.net,001-826-698-3005,Japan,Kyoto,BR000046,Project Manager,9264568,Private Banking,High,Verified,2017-07-07
CUS00007203,Cameron,Sanchez,Male,1992-05-25,34,sandracallahan@example.org,001-591-349-6764x76553,Australia,Melbourne,BR000033,Lawyer,98488,Premium,Medium,Verified,2019-03-20
CUS00007204,Travis,Mathews,Male,1969-12-26,56,renee84@example.net,+1-369-752-3136x2814,Australia,Brisbane,BR000029,Project Manager,117412,Premium,Low,Verified,2026-05-04
CUS00007205,Walter,Young,Male,1973-01-19,53,stephaniehawkins@example.org,+1-889-491-7611x598,Canada,Vancouver,BR000011,Sales Executive,103245,Premium,Low,Verified,2022-05-29
CUS00007206,Katie,Brown,Female,1979-12-02,46,kmorrison@example.net,(233)450-4915x46361,Switzerland,Zurich,BR000020,Research Scientist,86285,Premium,Low,Verified,2022-01-01
CUS00007207,Patricia,White,Female,1978-07-25,47,jasminejones@example.org,+1-263-729-7198,United States,New York,BR000004,Marketing Manager,119503,Premium,Medium,Verified,2017-06-18
CUS00007208,Elizabeth,Hernandez,Female,1969-10-14,56,ebell@example.com,+1-224-490-6365x90930,Germany,Berlin,BR000030,Entrepreneur,95534,Premium,Low,Verified,2025-07-02
CUS00007209,Wesley,Garcia,Male,1984-04-17,42,fostersharon@example.org,383.983.8696,France,Paris,BR000027,Business Consultant,89196,Premium,Low,Verified,2021-03-20
CUS00007210,Lisa,Smith,Female,1974-02-08,52,mary83@example.org,275-539-7387x209,Singapore,Singapore,BR000010,Business Consultant,153296,Private Banking,Low,Verified,2024-10-06
CUS00007211,Philip,Hebert,Male,2003-11-04,22,colonjose@example.org,(623)856-4146x52486,United Arab Emirates,Dubai,BR000003,Financial Analyst,252958,Private Banking,Low,Verified,2026-05-02
CUS00007212,Bradley,Gordon,Male,1988-05-25,38,kingmichael@example.org,746.778.8674x46643,United Kingdom,Manchester,BR000037,Nurse,57119,Retail,Low,Verified,2017-02-08
CUS00007213,Adam,Tucker,Male,1995-09-13,30,moniquefrey@example.org,001-458-446-5536x17338,Switzerland,Zurich,BR000044,Lawyer,168462,Private Banking,Low,Verified,2021-05-31
CUS00007214,Keith,Tyler,Male,1965-05-17,61,michaelbailey@example.org,(380)454-0216x759,United Arab Emirates,Abu Dhabi,BR000034,Teacher,337330,Private Banking,Low,Verified,2024-04-18
CUS00007215,Richard,Reid,Male,1975-06-13,51,jeffery48@example.net,631-558-0808x88515,Switzerland,Geneva,BR000025,Lawyer,86450,Premium,Medium,Pending,2025-01-01
CUS00007216,Noah,Le,Male,1947-01-04,79,michaelherrera@example.net,001-810-469-7385,Germany,Frankfurt,BR000048,Data Analyst,71215,Retail,Low,Verified,2019-09-09
CUS00007217,Thomas,Norton,Male,1975-09-09,50,vgutierrez@example.net,+1-460-414-9150,France,Paris,BR000008,Financial Analyst,39324,Retail,Low,Verified,2017-01-27
CUS00007218,Jon,Rodriguez,Male,1957-10-20,68,davislinda@example.org,8736523197,France,Marseille,BR000019,Financial Analyst,69983,Retail,Low,Pending,2021-06-17
CUS00007219,Sherry,Solis,Female,1981-05-29,45,matthewsscott@example.com,+1-355-451-5510x67606,Germany,Frankfurt,BR000048,Nurse,92034,Premium,Low,Verified,2020-08-04
CUS00007220,Louis,Harrell,Male,1959-01-01,67,avelasquez@example.org,676.246.7774x0724,Switzerland,Geneva,BR000025,Financial Analyst,123356,Premium,Medium,Verified,2019-01-27
CUS00007221,Julie,Payne,Female,1972-06-21,54,orodriguez@example.net,001-910-843-3031,Australia,Sydney,BR000007,Student,141665,Premium,Medium,Verified,2017-12-07
CUS00007222,Michael,Jackson,Male,1982-04-18,44,andreaburton@example.net,+1-738-852-3438,United Kingdom,Manchester,BR000040,Student,108464,Premium,Medium,Verified,2018-09-08
CUS00007223,Paul,Harper,Male,1982-04-13,44,bharris@example.org,953-602-3457x747,France,Paris,BR000008,Nurse,71521,Retail,Medium,Verified,2019-06-23
CUS00007224,Deanna,Rosario,Female,1947-09-12,78,ejohnston@example.com,991-323-7318,Australia,Brisbane,BR000029,Research Scientist,149500,Premium,Low,Verified,2017-11-20
CUS00007225,Tammy,Smith,Female,1993-03-01,33,joseph31@example.net,(229)877-8815,Canada,Toronto,BR000050,Financial Analyst,51638,Retail,High,Verified,2020-03-17
CUS00007226,Olivia,Hall,Female,1990-01-12,36,ashley53@example.net,853.311.3407,United Arab Emirates,Abu Dhabi,BR000034,Data Analyst,163191,Private Banking,Low,Verified,2016-11-12
CUS00007227,Steven,Lindsey,Male,1963-10-01,62,christinaharrington@example.net,230.763.4353x302,Switzerland,Geneva,BR000025,Business Consultant,128475,Premium,Low,Verified,2023-11-11
CUS00007228,Terry,Ross,Male,1953-06-15,73,vgill@example.com,001-450-281-1627x597,Germany,Berlin,BR000002,Accountant,43987,Retail,Low,Verified,2025-07-13
CUS00007229,Angela,Bates,Female,1947-02-19,79,kristenwalker@example.com,886-907-4863,United Kingdom,Manchester,BR000018,Accountant,119702,Premium,Low,Verified,2018-10-30
CUS00007230,Denise,Perez,Female,1960-11-07,65,davidcooper@example.net,(930)635-1203,Singapore,Singapore,BR000010,Nurse,98733,Premium,Medium,Verified,2022-11-05
CUS00007231,Christopher,King,Male,1957-02-14,69,villavalerie@example.org,001-749-904-4575,Australia,Melbourne,BR000033,Data Analyst,62168,Retail,Low,Verified,2019-03-08
CUS00007232,Christopher,Perkins,Male,1996-02-17,30,gcobb@example.org,001-385-957-0072x353,Singapore,Singapore,BR000009,Business Consultant,71202,Retail,Low,Verified,2022-09-12
CUS00007233,Bryan,Zimmerman,Male,1972-10-22,53,paulmcdonald@example.org,+1-639-946-9449,Germany,Berlin,BR000030,Research Scientist,66111,Retail,Low,Verified,2017-12-09
CUS00007234,Jesse,Cole,Male,1950-11-06,75,carterbrian@example.com,733.943.5613,United Arab Emirates,Dubai,BR000022,Sales Executive,342025,Private Banking,Low,Verified,2018-05-11
CUS00007235,Jeffery,Rojas,Male,2002-07-26,23,jenkinscindy@example.net,5887519746,Australia,Brisbane,BR000026,Marketing Manager,121217,Premium,Low,Verified,2017-02-27
CUS00007236,Christopher,White,Male,2002-04-15,24,qross@example.net,4776850050,United Arab Emirates,Dubai,BR000038,Marketing Manager,190758,Private Banking,Low,Pending,2021-01-14
CUS00007237,Cassandra,Bauer,Female,1976-07-21,49,amber25@example.org,5216466830,United Kingdom,Manchester,BR000037,Data Analyst,103122,Premium,Medium,Verified,2024-05-14
CUS00007238,Maria,Gallegos,Female,2007-01-29,19,agomez@example.com,515.596.3503x14109,Germany,Berlin,BR000002,Business Consultant,91659,Premium,Low,Verified,2021-12-14
CUS00007239,Terry,Turner,Male,1946-06-25,80,stevensonjeffrey@example.com,5463727429,United Arab Emirates,Dubai,BR000038,Marketing Manager,84142,Premium,Low,Verified,2018-08-26
CUS00007240,Mark,Johnson,Male,1973-09-27,52,stevenrobertson@example.net,4037146846,Germany,Frankfurt,BR000005,Lawyer,59326,Retail,Low,Verified,2017-01-24
CUS00007241,Tammy,Obrien,Female,1986-12-24,39,richard75@example.net,(743)811-4211,United Kingdom,Manchester,BR000021,Project Manager,73286,Retail,Low,Verified,2019-10-19
CUS00007242,Tiffany,Mcdonald,Female,1954-07-18,71,dwood@example.net,(216)210-2937x81979,Japan,Tokyo,BR000042,Lawyer,6574917,Private Banking,Medium,Verified,2022-07-22
CUS00007243,Michael,White,Male,1989-12-08,36,roberthale@example.net,+1-274-562-4999x523,France,Paris,BR000008,Nurse,53817,Retail,Low,Verified,2023-10-15
CUS00007244,Tammy,Rodriguez,Female,1989-08-09,36,umcdonald@example.net,478-914-8936x36172,France,Marseille,BR000039,Project Manager,63407,Retail,Low,Verified,2024-06-04
CUS00007245,Timothy,Anderson,Male,1981-08-10,44,wheelerkaitlyn@example.org,308-790-5207x8191,Germany,Berlin,BR000002,Project Manager,107045,Premium,Low,Verified,2019-11-30
CUS00007246,Claudia,Johnson,Female,1969-11-06,56,mgraves@example.net,+1-915-847-2492x64092,Canada,Montreal,BR000035,Sales Executive,119873,Premium,Low,Verified,2019-08-07
CUS00007247,Kimberly,Crawford,Female,1971-03-11,55,brittanyrosario@example.org,+1-282-519-6352x572,France,Paris,BR000043,Lawyer,43575,Retail,High,Verified,2020-01-13
CUS00007248,John,Kelly,Male,1966-05-17,60,pittsblake@example.org,001-824-821-0150x447,France,Marseille,BR000039,Sales Executive,106584,Premium,Medium,Verified,2022-08-15
CUS00007249,Michelle,Brown,Female,1966-11-30,59,patricia22@example.com,428-450-4650,France,Paris,BR000027,Nurse,75290,Retail,Low,Verified,2017-03-12
CUS00007250,Justin,Wallace,Male,2003-05-26,23,vevans@example.org,830-561-0753,Australia,Brisbane,BR000029,Sales Executive,75688,Retail,Low,Pending,2022-05-08
CUS00007251,Courtney,Horne,Female,1986-02-07,40,durhamleslie@example.com,001-534-529-8756x42476,France,Paris,BR000043,Nurse,108459,Premium,Low,Verified,2025-03-07
CUS00007252,Jill,Cox,Female,1970-02-02,56,eddiecarroll@example.net,+1-477-684-2253x31845,Australia,Sydney,BR000013,Nurse,85162,Premium,High,Verified,2019-06-05
CUS00007253,Bethany,Blevins,Female,2007-01-28,19,deanann@example.com,701-427-2725x98296,United Kingdom,Manchester,BR000018,Nurse,122513,Premium,Low,Pending,2020-11-12
CUS00007254,Trevor,White,Male,1962-04-12,64,nataliesnyder@example.com,722.854.9726x0778,Australia,Sydney,BR000013,Marketing Manager,136676,Premium,Low,Verified,2019-05-27
CUS00007255,Frank,Long,Male,1970-09-24,55,bcline@example.org,(254)218-2974x24035,United Arab Emirates,Abu Dhabi,BR000047,Accountant,207398,Private Banking,Medium,Verified,2021-11-04
CUS00007256,Donald,Hernandez,Male,2007-01-20,19,qlong@example.com,+1-770-741-9498,United Kingdom,Manchester,BR000037,Business Consultant,69903,Retail,Low,Verified,2020-03-02
CUS00007257,Barry,Norris,Male,1956-10-27,69,oreynolds@example.com,977-328-9415x575,Canada,Toronto,BR000001,Project Manager,69695,Retail,Low,Verified,2018-06-05
CUS00007258,Kelly,Garcia,Female,1997-12-21,28,mhunt@example.com,9266859736,Australia,Brisbane,BR000029,Business Consultant,56977,Retail,Low,Verified,2024-12-13
CUS00007259,Holly,Love,Female,1991-07-10,35,obailey@example.org,+1-588-288-0898x427,Switzerland,Geneva,BR000014,Entrepreneur,198959,Private Banking,Low,Verified,2016-11-26
CUS00007260,Melissa,Johnson,Female,1990-08-28,35,markberry@example.net,+1-567-927-2929x110,France,Paris,BR000008,Marketing Manager,96981,Premium,Low,Verified,2016-12-23
CUS00007261,Elizabeth,Burnett,Female,1989-11-14,36,kingkevin@example.com,(779)393-8070x717,United Kingdom,Manchester,BR000021,Sales Executive,77973,Retail,Low,Verified,2020-12-09
CUS00007262,Annette,Williams,Female,1993-01-18,33,gnoble@example.net,414.725.4872x737,Australia,Melbourne,BR000033,Nurse,138575,Premium,Low,Verified,2018-10-19
CUS00007263,Deborah,Murray,Female,1959-05-12,67,myersmichelle@example.org,+1-584-951-5199x58306,Australia,Brisbane,BR000026,Nurse,158222,Private Banking,Low,Verified,2020-12-27
CUS00007264,Terrence,Martinez,Male,2005-02-21,21,obrown@example.com,+1-247-671-5539,Canada,Vancouver,BR000011,Entrepreneur,47092,Retail,Low,Verified,2017-04-23
CUS00007265,Christopher,Harmon,Male,1954-11-19,71,melissapalmer@example.com,(619)494-7737,United Kingdom,Manchester,BR000018,Accountant,86851,Premium,Medium,Verified,2018-05-20
CUS00007266,Emily,Lara,Female,1945-09-24,80,kathryncarter@example.org,792-971-8339,United Arab Emirates,Abu Dhabi,BR000047,Sales Executive,213928,Private Banking,Low,Pending,2016-12-12
CUS00007267,George,Walker,Male,1984-05-16,42,sorozco@example.org,001-523-327-4656x0051,Germany,Berlin,BR000002,Project Manager,56706,Retail,Low,Verified,2021-09-30
